course_number,weekday,room,note,exam,test,tutorium,room_id,start_time,end_time,room_capacity,calendar_week,course_name,type,kind,lecturer,semester,ects,registered_students,no_dates_total,instute,email,level,study_area,university,curriculum,assessment_criteria,teaching_methods,language,other_information,study_subject,no_dates_dataset,max_or_median,present_students_b,present_students_a,present_students,first,last,duration,overlength,irregular,relative_registered,relative_capacity
258.410,Mo.,HS 18,Text Mining and Natural Language Processing,False,False,False,0,2024-05-27 12:00:00,2024-05-27 13:30:00,164,22,Data Mining,VL,Präsenz,Christoph Georg Schütz,2024S,"3,00",170,10.0,I. WI Data & Knowledge Engineering,christoph.schuetz@jku.at,M1 - Master 1. Jahr,Wirtschaftsinformatik,Johannes Kepler Universität Linz,Masterstudium Wirtschaftsinformatik,Schriftliche Klausur,"Die Lehrinhalte werden vermittelt mittels Methoden des Blended Learning, insbesondere Flipped Classroom, mit interaktiven Elementen zur Festigung des Wissens.",deutsch/englisch,,Wahlfach Wirtschaftsinformatik,9,,,,,,,,,,,
231.115,Mo.,HS 19,,False,False,False,1,2024-05-27 12:00:00,2024-05-27 13:30:00,152,22,Grundzüge der empirischen Sozialforschung,VU,Präsenz,Dimitri Prandner,2024S,"3,00",72,13.0,A. Empirische Sozialforschung,dimitri.prandner@jku.at,B1 - Bachelor 1. Jahr,Sozialwissenschaften,Johannes Kepler Universität Linz,Bachelorstudium Soziologie,Positive Absolvierung einer schriftlichen Abschlussarbeit am Ende des Semesters,"Vortrag durch die/den Lehrende/nZu jedem Termin wird im MOODLE ein aktueller Foliensatz bereit gestellt.
Nach Möglichkeit erfolgt am Beginn jeder Vorlesung eine interaktive Wiederholung des Stoffs der letzten Einheit.
Es existiert eine autorisierte Vorlesungsmitschrift, die jährlich aktualisiert wird und zum Selbstkostenpreis erworben werden kann.
Der LVA ist im MOODLE ein Diskussionsforum zugeordnet, das von TutorInnen betreut wird.",Deutsch,Internet-Lexikon der Methoden der empirischen Sozialforschung: http://wlm.userweb.mwn.de/ilmes.htm,Pflichtfächer,11,,,,,,,,,,,
136.309,Mo.,HS 18,,False,False,False,0,2024-05-27 13:45:00,2024-05-27 15:15:00,164,22,Kriminologie/Abweichendes Verhalten,VL,Präsenz,Helmut Hirtenlehner,2024S,"3,00",98,12.0,I. Strafrechtswissenschaften,,D - Diplom,Sozialwissenschaften,Johannes Kepler Universität Linz,Diplomstudium Rechtswissenschaften,Klausur am Ende des Semesters,Vortrag,Deutsch,,Wahlfächer,11,,,,,,,,,,,
190.035,Mo.,HS 19,,False,False,False,1,2024-05-27 13:45:00,2024-05-27 15:15:00,152,22,Schuldrecht Besonderer Teil: Gesetzliche Schuldverhältnisse,KS,Präsenz,Andreas Geroldinger,2024S,"3,00",64,28.0,I. Zivilrecht,privatrechtsentwicklung@jku.at,D - Diplom,Rechtswissenschaften,Johannes Kepler Universität Linz,Diplomstudium Rechtswissenschaften,"Die Beurteilung erfolgt auf Grundlage automatisierter Computer-Tests über den gesamten Stoff der Lehrveranstaltung. Im Präsenzstudium werden während des laufenden Semesters vier bis sieben derartige Tests angeboten; die genaue Anzahl der Tests sowie der jeweils maßgebliche Stoffumfang werden zu Beginn der Lehrveranstaltung bekanntgegeben. Das schlechteste Ergebnis wird für die Beurteilung nicht herangezogen. Im Multimediastudium werden die Anzahl und näheren Modalitäten der Tests zu Beginn der Lehrveranstaltung bekanntgegeben.
Beurteilung: 
Teilnahme an allen oder an der um eins verminderten Anzahl an angebotenen Tests und mindestens die Hälfte der Fragen der für die Gesamtbeurteilung maßgebenden Tests richtig beantwortet = „mit Erfolg teilgenommen“
	weniger als die Hälfte der Fragen richtig beantwortet = „ohne Erfolg teilgenommen“
Studierende, die auf dieser Grundlage mit „ohne Erfolg teilgenommen“ beurteilt wurden, haben das Recht, die Lehrveranstaltungsprüfung in dem auf die Lehrveranstaltung folgenden Semester bis zu zweimal zu wiederholen. Jede Wiederholung erfolgt in Form eines automatisierten Computer-Tests über den gesamten Stoff der Lehrveranstaltung. Für die Beurteilung „mit Erfolg teilgenommen“ muss mindestens die Hälfte der Fragen richtig beantwortet werden.",Vortrag mit interaktiven Elementen ,Deutsch,,Zweiter Studienabschnitt,8,,,,,,,,,,,
238.213,Mo.,HS 18,,False,False,False,0,2024-05-27 15:30:00,2024-05-27 17:00:00,164,22,Statistik für Sozial- und Wirtschaftswissenschaften,KS,Präsenz,Andreas Quatember,2024S,"3,00",160,14.0,A. Datengewinnung und Datenqualität,andreas.quatember@jku.at,B1 - Bachelor 1. Jahr,Statistik,Johannes Kepler Universität Linz,,,,,,Pflichtfächer,10,,,,,,,,,,,
360.001,Mo.,HS 18,Tutorium,False,False,True,0,2024-05-27 17:15:00,2024-05-27 18:45:00,164,22,Grundzüge der Thermofluiddynamik,VL,Präsenz,Philipp Gittler,2024S,"4,50",121,26.0,I. Strömungslehre u. Wärmeübertragung,office.fluid@jku.at,B2 - Bachelor 2. Jahr,Mechatronik,Johannes Kepler Universität Linz,Bachelorstudium Mechatronik,Schriftliche und/oder mündliche Prüfung,Vortrag anhand eines Skriptums,Deutsch,begleitende Übung,Pflichtfächer,21,,,,,,,,,,,
361.001,Di.,HS 18,,False,False,False,0,2024-05-28 08:30:00,2024-05-28 10:00:00,164,22,Regelungstechnik,VL,Präsenz,Markus Schöberl,2024S,"4,50",132,21.0,I. Regelungstechn. u. Prozessautomatis.,,B2 - Bachelor 2. Jahr,Mechatronik,Johannes Kepler Universität Linz,Bachelorstudium Mechatronik,schriftliche Klausur und/oder mündliche Prüfung,Tafel- und Folienvortrag,Deutsch,,Pflichtfächer,16,,,,,,,,,,,
366.560,Di.,HS 19,,False,False,False,1,2024-05-28 08:30:00,2024-05-28 10:00:00,152,22,Statistik,VO,Präsenz,Thomas Forstner,2024S,"3,00",148,14.0,A. Angewandte Systemforsch. u. Statistik,thomas.forstner@jku.at,B2 - Bachelor 2. Jahr,Informatik,Johannes Kepler Universität Linz,Bachelorstudium Informatik,Klausur am Semesterende,Vortrag durch die/den Lehrende/n,Deutsch,"Abteilungshomepage: www.systat.jku.at
weiterführende Lehrveranstaltungen:
Statistik 2 (aufbauend auf den Grundkenntnissen aus einer einführenden Statistik-LVA werden weitere parametrische und nicht-parametrische Testverfahren vorgestellt)
Special Topics: Computer Assisted Statistics with SPSS (Umsetzung der erworbenen statistischen Methoden mittels des Programmpakets SPSS)
Special Topics: Biostatistics in Clinical Research (einführende Lehrveranstaltung über die statistischen Methoden in der klinischen Forschung)
Special Topics: Applied Biostatistics (weiterführende Lehrveranstaltung über die statistischen Methoden in der klinischen Forschung)
Special Topics: Statistics 3 - Univariate Methods
Special Topics: Statistics 4 - Multivariate Methods
Special Topics: Statistical Coaching (Servicelehrveranstaltung für alle Studierende, die bei der Abfassung von Seminararbeiten, Bachlorarbeiten, Masterarbeiten, Dissertationen und usw. statistische Unterstützung benötigen) ",Theorie,11,,,,,,,,,,,
360.001,Di.,HS 19,,False,False,False,1,2024-05-28 10:15:00,2024-05-28 11:45:00,152,22,Grundzüge der Thermofluiddynamik,VL,Präsenz,Philipp Gittler,2024S,"4,50",121,26.0,I. Strömungslehre u. Wärmeübertragung,office.fluid@jku.at,B2 - Bachelor 2. Jahr,Mechatronik,Johannes Kepler Universität Linz,Bachelorstudium Mechatronik,Schriftliche und/oder mündliche Prüfung,Vortrag anhand eines Skriptums,Deutsch,begleitende Übung,Pflichtfächer,21,,,,,,,,,,,
382.037,Di.,HS 19,,False,False,False,1,2024-05-28 12:00:00,2024-05-28 15:15:00,152,22,Schaltungs- und Programmiertechnik 2,VL,Präsenz,Michael Lunglmayr,2024S,"6,00",139,17.0,I. Signalverarbeitung,office.isp@jku.at,B1 - Bachelor 1. Jahr,Medical Engineering,Johannes Kepler Universität Linz,Bachelorstudium Medical Engineering,Schriftliche Klausur,Folien/Tafelvortrag und Distance Learning,Deutsch,,Informationstechnik,11,,,,,,,,,,,
364.000,Di.,HS 18,Volume Rendering,False,False,False,0,2024-05-28 13:45:00,2024-05-28 15:15:00,164,22,Computer Graphics,VO,Präsenz,Oliver Bimber,2024S,"3,00",185,12.0,I. für Computergrafik,oliver.bimber@jku.at,B3 - Bachelor 3. Jahr,Informatik,Johannes Kepler Universität Linz,Bachelorstudium Informatik,"Zwischenprüfung e-Exam (Moodle Test) 
abschließende e-Prüfung (Moodle-Test)",PowerPoint Slides,Englisch,,Anwendungen,11,median,10.0,9.0,9.0,True,False,90.0,False,False,0.0486,0.0549
340.400,Di.,HS 18,,False,False,False,0,2024-05-28 15:30:00,2024-05-28 17:00:00,164,22,Embedded and Pervasive Systems,VO,Präsenz,Alois Ferscha,2024S,"3,00",140,13.0,I. Pervasive Computing,teaching@pervasive.jku.at,B3 - Bachelor 3. Jahr,Informatik,Johannes Kepler Universität Linz,Bachelorstudium Informatik,Klausur am Semesterende,Foliengestützter Vortrag ,Deutsch,https://www.jku.at/institut-fuer-pervasive-computing/,Systeme,8,,,,,,,,,,,
327.029,Mi.,HS 19,,False,False,False,1,2024-05-29 08:30:00,2024-05-29 10:00:00,152,22,Numerik und Optimierung,KV,Präsenz,Stefan Takacs,2024S,"6,00",95,27.0,I. Numerische Mathematik,,M1 - Master 1. Jahr,Mathematik,Johannes Kepler Universität Linz,Masterstudium Mechatronik,"Zur KV ist eine mündliche Prüfung abzulegen.
In die Endnote gehen die Note zu den Übungsblättern und die Note der mündlichen Prüfung zu jeweils 50% ein. Die Prüfung ist bestanden, wenn Sie mindestens die Note 4 in beiden Prüfungsanteilen erreichen.
Bitte bringen Sie zu den mündlichen Prüfungen die 4 Uebungsblätter mit ! ",,Deutsch,keine,(*)Elective Tracks,22,,,,,,,,,,,
371.000,Mi.,HS 18,,False,False,False,0,2024-05-29 08:30:00,2024-05-29 10:00:00,164,22,Einführung in den Maschinenbau,VL,Präsenz,Klaus Zeman,2024S,"3,00",148,27.0,I. Mechatr. Produktentw. u. Fertigung,klaus.zeman@jku.at,B1 - Bachelor 1. Jahr,Maschinenbau,Johannes Kepler Universität Linz,Bachelorstudium Maschinenbau,schriftliche Prüfung,"Frontalunterricht, Erklären der theoretischen Grundlagen anhand eines Skriptums und Beispielen",Deutsch,keine,Pflichtfächer,21,,,,,,,,,,,
"325.004, 531.170",Mi.,HS 18,,False,False,False,0,2024-05-29 10:15:00,2024-05-29 11:45:00,164,22,"Zahlentheorie,Einführung in die Zahlentheorie",VO,Präsenz,Friedrich Pillichshammer,2024S,"2,00",117,14.0,A. MINT Didaktik,friedrich.pillichshammer@jku.at,,,,,,,,,Not available,10,,,,,,,,,,,
327.029,Mi.,HS 19,,False,False,False,1,2024-05-29 10:15:00,2024-05-29 11:45:00,152,22,Numerik und Optimierung,KV,Präsenz,Stefan Takacs,2024S,"6,00",95,27.0,I. Numerische Mathematik,,M1 - Master 1. Jahr,Mathematik,Johannes Kepler Universität Linz,Masterstudium Mechatronik,"Zur KV ist eine mündliche Prüfung abzulegen.
In die Endnote gehen die Note zu den Übungsblättern und die Note der mündlichen Prüfung zu jeweils 50% ein. Die Prüfung ist bestanden, wenn Sie mindestens die Note 4 in beiden Prüfungsanteilen erreichen.
Bitte bringen Sie zu den mündlichen Prüfungen die 4 Uebungsblätter mit ! ",,Deutsch,keine,(*)Elective Tracks,22,,,,,,,,,,,
258.300,Mi.,HS 18,"KBS: Constraint Satisfaction,  Artificial Neural Nets",False,False,False,0,2024-05-29 12:00:00,2024-05-29 13:30:00,164,22,Data & Knowledge Engineering,VL,Präsenz,Michael Schrefl,2024S,"3,00",132,14.0,I. WI Data & Knowledge Engineering,dke.win@jku.at,B2 - Bachelor 2. Jahr,Wirtschaftsinformatik,Johannes Kepler Universität Linz,Bachelorstudium Wirtschaftsinformatik,Klausur (gemeinsam mit Übungsklausur): 2 Teile je 60 Minuten,Siehe Studienmodul  Methoden und Konzepte des Data & Knowledge Engineering (Sonstige Informationen)	,Deutsch,Siehe Studienmodul  Methoden und Konzepte des Data & Knowledge Engineering,Data & Knowledge Engineering,11,,,,,,,,,,,
259.022,Mi.,HS 19,"Message-Based, Event-Based, SOA",False,False,False,1,2024-05-29 12:00:00,2024-05-29 14:30:00,152,22,Software Architectures,KV,Präsenz,Rainer Weinreich,2024S,"4,50",62,12.0,I. WI Software Engineering,rainer.weinreich@jku.at,M1 - Master 1. Jahr,Informatik,Johannes Kepler Universität Linz,Masterstudium Computer Science,"(*)Lecture: written exam at the end of the semesterExercises: written contributions, presentations and discussionsThe total grade is a weighted average of the points reached for both parts (ratio lecture:exercises = 2:1)","(*)Slide-based presentation, exercises with discussions, small projects in teams",Englisch,,(*)Major Subject,8,,,,,,,,,,,
365.232,Mi.,HS 19,,False,False,False,1,2024-05-29 14:30:00,2024-05-29 15:15:00,152,22,Programming in Python II,UE,Präsenz,Rainer Dangl,2024S,"1,50",46,13.0,I. Machine Learning,,B1 - Bachelor 1. Jahr,Artificial Intelligence,Johannes Kepler Universität Linz,Bachelorstudium Artificial Intelligence,(*)Online Assignments,,Englisch,,(*)Computer Science,10,,,,,,,,,,,
"257.211, 257.213, 257.214",Mi.,HS 18,,False,False,False,0,2024-05-29 15:30:00,2024-05-29 17:00:00,164,22,Prozess- und Kommunikationsmodellierung,UE,Präsenz,Udo Kannengiesser,2024S,"3,00",77,10.0,I. WI Communications Engineering,udo.kannengiesser@jku.at,B1 - Bachelor 1. Jahr,Wirtschaftsinformatik,Johannes Kepler Universität Linz,Bachelorstudium Wirtschaftsinformatik,Beurteilung von individuellen Modellierungsaufgaben und der Ergebnisse der Gruppenreflexion(Gewichtung je 50%) für jede Teilaufgabe.,Angeleitete Explorierung und Reflexion,Deutsch,Siehe  Prozess- und Kommunikationsmodellierung,Wahlfächer,5,,,,,,,,,,,
256.600,Mi.,HS 18,"Gastreferent Mag. Böhm / Fallstudie im Kontext des Kapitels ""Media Ecology""",False,False,False,0,2024-05-29 17:15:00,2024-05-29 18:45:00,164,22,Soziale Auswirkungen der IT,KS,Präsenz,Hermann Sikora,2024S,"3,00",154,13.0,I. WI Information Engineering,office@ie.jku.at,B3 - Bachelor 3. Jahr,Sozialwissenschaften,Johannes Kepler Universität Linz,Bachelorstudium Wirtschaftsinformatik,Kurzreferat und schriftliche Arbeit zu einem selbstgewählten Thema.,Kurze beschreibende oder empirische Studie,Deutsch,,Soziale und geschlechterspezifische Aspekte der IT,8,,,,,,,,,,,
238.302,Mo.,HS 19,,False,False,False,1,2024-06-03 10:15:00,2024-06-03 11:45:00,152,23,Statistik für Sozial- und Wirtschaftswissenschaften,KS,Präsenz,Angela Bitto-Nemling,2024S,"3,00",115,14.0,A. Datenanalyse und Ökonometrie,angela.bitto-nemling@jku.at,B1 - Bachelor 1. Jahr,Statistik,Johannes Kepler Universität Linz,,,,,,Pflichtfächer,9,,,,,,,,,,,
258.410,Mo.,HS 18,Web and Graph Mining,False,False,False,0,2024-06-03 12:00:00,2024-06-03 13:30:00,164,23,Data Mining,VL,Präsenz,Christoph Georg Schütz,2024S,"3,00",170,10.0,I. WI Data & Knowledge Engineering,christoph.schuetz@jku.at,M1 - Master 1. Jahr,Wirtschaftsinformatik,Johannes Kepler Universität Linz,Masterstudium Wirtschaftsinformatik,Schriftliche Klausur,"Die Lehrinhalte werden vermittelt mittels Methoden des Blended Learning, insbesondere Flipped Classroom, mit interaktiven Elementen zur Festigung des Wissens.",deutsch/englisch,,Wahlfach Wirtschaftsinformatik,9,,,,,,,,,,,
231.115,Mo.,HS 19,,False,False,False,1,2024-06-03 12:00:00,2024-06-03 13:30:00,152,23,Grundzüge der empirischen Sozialforschung,VU,Präsenz,Dimitri Prandner,2024S,"3,00",72,13.0,A. Empirische Sozialforschung,dimitri.prandner@jku.at,B1 - Bachelor 1. Jahr,Sozialwissenschaften,Johannes Kepler Universität Linz,Bachelorstudium Soziologie,Positive Absolvierung einer schriftlichen Abschlussarbeit am Ende des Semesters,"Vortrag durch die/den Lehrende/nZu jedem Termin wird im MOODLE ein aktueller Foliensatz bereit gestellt.
Nach Möglichkeit erfolgt am Beginn jeder Vorlesung eine interaktive Wiederholung des Stoffs der letzten Einheit.
Es existiert eine autorisierte Vorlesungsmitschrift, die jährlich aktualisiert wird und zum Selbstkostenpreis erworben werden kann.
Der LVA ist im MOODLE ein Diskussionsforum zugeordnet, das von TutorInnen betreut wird.",Deutsch,Internet-Lexikon der Methoden der empirischen Sozialforschung: http://wlm.userweb.mwn.de/ilmes.htm,Pflichtfächer,11,,,,,,,,,,,
190.035,Mo.,HS 19,,False,False,False,1,2024-06-03 13:45:00,2024-06-03 15:15:00,152,23,Schuldrecht Besonderer Teil: Gesetzliche Schuldverhältnisse,KS,Präsenz,Andreas Geroldinger,2024S,"3,00",64,28.0,I. Zivilrecht,privatrechtsentwicklung@jku.at,D - Diplom,Rechtswissenschaften,Johannes Kepler Universität Linz,Diplomstudium Rechtswissenschaften,"Die Beurteilung erfolgt auf Grundlage automatisierter Computer-Tests über den gesamten Stoff der Lehrveranstaltung. Im Präsenzstudium werden während des laufenden Semesters vier bis sieben derartige Tests angeboten; die genaue Anzahl der Tests sowie der jeweils maßgebliche Stoffumfang werden zu Beginn der Lehrveranstaltung bekanntgegeben. Das schlechteste Ergebnis wird für die Beurteilung nicht herangezogen. Im Multimediastudium werden die Anzahl und näheren Modalitäten der Tests zu Beginn der Lehrveranstaltung bekanntgegeben.
Beurteilung: 
Teilnahme an allen oder an der um eins verminderten Anzahl an angebotenen Tests und mindestens die Hälfte der Fragen der für die Gesamtbeurteilung maßgebenden Tests richtig beantwortet = „mit Erfolg teilgenommen“
	weniger als die Hälfte der Fragen richtig beantwortet = „ohne Erfolg teilgenommen“
Studierende, die auf dieser Grundlage mit „ohne Erfolg teilgenommen“ beurteilt wurden, haben das Recht, die Lehrveranstaltungsprüfung in dem auf die Lehrveranstaltung folgenden Semester bis zu zweimal zu wiederholen. Jede Wiederholung erfolgt in Form eines automatisierten Computer-Tests über den gesamten Stoff der Lehrveranstaltung. Für die Beurteilung „mit Erfolg teilgenommen“ muss mindestens die Hälfte der Fragen richtig beantwortet werden.",Vortrag mit interaktiven Elementen ,Deutsch,,Zweiter Studienabschnitt,8,,,,,,,,,,,
136.309,Mo.,HS 18,,False,False,False,0,2024-06-03 13:45:00,2024-06-03 15:15:00,164,23,Kriminologie/Abweichendes Verhalten,VL,Präsenz,Helmut Hirtenlehner,2024S,"3,00",98,12.0,I. Strafrechtswissenschaften,,D - Diplom,Sozialwissenschaften,Johannes Kepler Universität Linz,Diplomstudium Rechtswissenschaften,Klausur am Ende des Semesters,Vortrag,Deutsch,,Wahlfächer,11,,,,,,,,,,,
150.005,Mo.,HS 19,,False,False,False,1,2024-06-03 15:30:00,2024-06-03 18:45:00,152,23,Steuerrecht,RE,Präsenz,Thomas Bieber,2024S,"2,00",35,4.0,"I. Finanz-, Steuerrecht u. Steuerpolitik",steuerrecht@jku.at,,,,,,,,,Not available,1,,,,,,,,,,,
238.213,Mo.,HS 18,,False,False,False,0,2024-06-03 15:30:00,2024-06-03 17:00:00,164,23,Statistik für Sozial- und Wirtschaftswissenschaften,KS,Präsenz,Andreas Quatember,2024S,"3,00",160,14.0,A. Datengewinnung und Datenqualität,andreas.quatember@jku.at,B1 - Bachelor 1. Jahr,Statistik,Johannes Kepler Universität Linz,,,,,,Pflichtfächer,10,,,,,,,,,,,
360.001,Mo.,HS 18,Tutorium,False,False,True,0,2024-06-03 17:15:00,2024-06-03 18:45:00,164,23,Grundzüge der Thermofluiddynamik,VL,Präsenz,Philipp Gittler,2024S,"4,50",121,26.0,I. Strömungslehre u. Wärmeübertragung,office.fluid@jku.at,B2 - Bachelor 2. Jahr,Mechatronik,Johannes Kepler Universität Linz,Bachelorstudium Mechatronik,Schriftliche und/oder mündliche Prüfung,Vortrag anhand eines Skriptums,Deutsch,begleitende Übung,Pflichtfächer,21,,,,,,,,,,,
361.001,Di.,HS 18,,False,False,False,0,2024-06-04 08:30:00,2024-06-04 10:00:00,164,23,Regelungstechnik,VL,Präsenz,Markus Schöberl,2024S,"4,50",132,21.0,I. Regelungstechn. u. Prozessautomatis.,,B2 - Bachelor 2. Jahr,Mechatronik,Johannes Kepler Universität Linz,Bachelorstudium Mechatronik,schriftliche Klausur und/oder mündliche Prüfung,Tafel- und Folienvortrag,Deutsch,,Pflichtfächer,16,,,,,,,,,,,
366.560,Di.,HS 19,,False,False,False,1,2024-06-04 08:30:00,2024-06-04 10:00:00,152,23,Statistik,VO,Präsenz,Thomas Forstner,2024S,"3,00",148,14.0,A. Angewandte Systemforsch. u. Statistik,thomas.forstner@jku.at,B2 - Bachelor 2. Jahr,Informatik,Johannes Kepler Universität Linz,Bachelorstudium Informatik,Klausur am Semesterende,Vortrag durch die/den Lehrende/n,Deutsch,"Abteilungshomepage: www.systat.jku.at
weiterführende Lehrveranstaltungen:
Statistik 2 (aufbauend auf den Grundkenntnissen aus einer einführenden Statistik-LVA werden weitere parametrische und nicht-parametrische Testverfahren vorgestellt)
Special Topics: Computer Assisted Statistics with SPSS (Umsetzung der erworbenen statistischen Methoden mittels des Programmpakets SPSS)
Special Topics: Biostatistics in Clinical Research (einführende Lehrveranstaltung über die statistischen Methoden in der klinischen Forschung)
Special Topics: Applied Biostatistics (weiterführende Lehrveranstaltung über die statistischen Methoden in der klinischen Forschung)
Special Topics: Statistics 3 - Univariate Methods
Special Topics: Statistics 4 - Multivariate Methods
Special Topics: Statistical Coaching (Servicelehrveranstaltung für alle Studierende, die bei der Abfassung von Seminararbeiten, Bachlorarbeiten, Masterarbeiten, Dissertationen und usw. statistische Unterstützung benötigen) ",Theorie,11,,,,,,,,,,,
360.001,Di.,HS 19,,False,False,False,1,2024-06-04 10:15:00,2024-06-04 11:45:00,152,23,Grundzüge der Thermofluiddynamik,VL,Präsenz,Philipp Gittler,2024S,"4,50",121,26.0,I. Strömungslehre u. Wärmeübertragung,office.fluid@jku.at,B2 - Bachelor 2. Jahr,Mechatronik,Johannes Kepler Universität Linz,Bachelorstudium Mechatronik,Schriftliche und/oder mündliche Prüfung,Vortrag anhand eines Skriptums,Deutsch,begleitende Übung,Pflichtfächer,21,,,,,,,,,,,
340.100,Di.,HS 18,,False,False,False,0,2024-06-04 10:15:00,2024-06-04 11:45:00,164,23,Algorithmen und Datenstrukturen 1,VO,Präsenz,Alois Ferscha,2024S,"3,00",194,14.0,I. Pervasive Computing,teaching@pervasive.jku.at,B1 - Bachelor 1. Jahr,Informatik,Johannes Kepler Universität Linz,Bachelorstudium Informatik,Klausur am Semesterende ,Foliengestützter Vortrag,Deutsch,https://www.pervasive.jku.at/Teaching/,Software,8,,,,,,,,,,,
